label,comment_processed
1,所谓 九龙 瀑布 几个 瀑布 连在一起 白云山 分为 几个 游览区 九龙 瀑布 游览区 芦花 谷 游览区 黄山 游览区 玉皇顶 游览区 爬上去 大概 有个 台阶 原始森林 游览区 主要 玉皇顶 九龙 瀑布 景区 摆渡 车 方便 景点 随坐 走 景区 中 白云 住宿 真真 高大 家庭 旅游 推荐 入住 云 湖山庄 物美价廉 上山 道路 很险 建议 新手 自驾 上山 
1,不错 值得 玩 
1,白马寺 据说 官方 建 最早 寺庙 河南 有名 寺庙 规模 不算 太 建筑 特点 
1,中国 第一 寺庙 占地面积 够 东西 众多 不同 地区 风格 景观 
1,景点 不错 门前 庙会 有点 乱 
1,看看 走走 著名景点 
1,风景 不错 值得 一去 
1,第一次 美的 山带 孩子 侄子 妈妈 老公 非常 开心 景 非常 美 说 一览 众山 感觉 体会 真切 山上 气温 低 这点 提醒 一下 山下 短袖 山上 真想 穿 加绒 衣服 租 三件 衣服 
1,自然风光 优美 充满 创意 建筑风格 期待 一下 
1,关林 始建 明万历 年间 清乾隆 时 扩建 现存 建筑 主要 明代 一处 保存 完整 古建筑群 关林 建筑 规格 宫殿 形式 修建 布局 严谨 壮观 庙前 戏台 中轴线 建筑 依次 大门 仪门 甬道 拜殿 大殿 二殿 三殿 石牌坊 林 碑亭 关墓 中轴线 两侧 附以 形式 相同 对称 建筑物 最具 特色 当数舞 楼前 台 歇山 式 后台 硬山 式 组合 一起 重檐 楼阁 构筑 之妙 全国 罕见 洛阳 古代 艺术馆 所在地 
1,知道 差评 想 爬 老君山 从来 没 坐 索道 最美 景色 路上 本地人 最好 不要 走 盘山公路 体力不支 公路 没有 服务 人员 说 门票 贵 怕 坐 索道 上山 下山 
0,真是 热 死 太 热 
1,非常 
1,周 导游 讲解 知识 全面 
1,里面 建筑 古香古色 历史 氛围 
1,喜欢 寺庙 信徒 会 感兴趣 泰国 馆 
1,非常 讲解 细致 
1,景色 不错 总体 超赞 过程 有点 艰辛 美好 走 十里 画廊 领略 群山 美景 
1,值得 一游 里边 元代 夹 佛 值得一看 衣纹 拎动 米开朗基罗 大卫 泰国 庙 缅甸 庙 值得一看 印度 庙 一个 佛 做工 推荐 
1,白马寺 其实 不错 主要 性价比 高 
1,好玩 充满 神秘色彩 应该 看一看 
0,人多热 
1,有趣 好玩 体验 景色 不错 值得 推荐 
1,雄伟壮观 老君山 值得 尝试 一下 
0,洛阳 比较 有名 
1,关帝 圣君 墓地 中国 古代 义气 勇气 化身 关老爷 
1,洛阳 较为 有名 景点 佛教 传入 中国 兴建 第一座 寺院 
1,洛阳 白马寺 必去 白马寺 景区 丝毫 不逊于 龙门石窟 说 白马寺 佛教 传入 中国 兴建 第一座 官办 寺院 中国 佛教 祖庭 释源 之称 距今已有 多年 历史 景区 观看 内容 非常 丰富 包括 白马寺 主 建筑 齐云塔 国际 佛殿 园 三元 门票价格 真是 良心 价格 
1,值得 景色 不错 价格 挺 优惠 
0,洛阳 市中心 稍远 景点 里 尚好 景点 外 道路 秩序 乱 入口 通路 基本 商业 考虑 旁边 交流 寺院 莫名其妙 
1,中国 历代 可称 之林 翰林 书多 孔林 弟子 洛阳 关林 朋友 忠义 化身 拜 财神 拜 关公 洛阳 关林 拜 关公 财源 广进 
1,日出日落 云海 晚霞 大美 老君山 门票 
1,非常 好好 好好 
1,一步 一景 体验 一把 雨 登山 看楼 偶遇 穿 红衣服 美女 
1,慕名而来 震撼 
1,了解 一下 历史 人物 归宿 
1,白云山 值得 一去 好玩 刺激 一天 玩 完 建议 玩 两天 
1,总体 月份 感觉 有点 晚 追梦谷 友好 没 水 更 说 瀑布 山上 遇到 阴天 日 出没 见 日落 还行 山顶 远望 挺不错 
0,条件 差 下面 吃饭 还贵 早餐 送 吃 早餐 说 收费 收 块钱 体验 差 
0,商业 气息 浓重 门票 太贵 不值 
1,走进 白马寺 看着 人头攒动 香火 缭绕 深深地 感受 佛教文化 深远 底蕴 美好生活 向往 祝愿 白马寺 里 专门 一处 印度 寺庙 占地面积 平米 金壁辉煌 庄严 雄伟 此等 凡人 惊叹 余 只能 不停 拍照 拍照 
1,地方 门票 贵 
1,没有 想像 期望值 太高 携程 购买 门票 必须 两个 小时 以后 使用 进园 早 一分钟 不让 进别 问 知道 
1,周边环境 不错 兴趣 前往 看看 走走 游玩 需 时间 
1,龙门石窟 佛像 表现 出 唐代 人物 造像 特点 大唐 盛世 气象 石窟 佛像 精雕细琢 神态 各异 栩栩如生 令人 感受 古代 艺术 博大精深 佛教文化 庄严肃穆 大佛 面容 唐代 女皇 武则天 形象 写生 真是 感受 古代 艺术 博大精深 
1,西门 进去 私家车 直接 开 索道 口 停车场 全程 徒步 锻炼身体 欣赏 景色 全程 耗时 小时 没有 徒步 登山 体力 建议 山脚 第一节 索道 来回 一段 徒步 没什么 风景 第二节 索道 老人 婴幼儿 平时 缺乏 锻炼 建议 徒步 欣赏 景色 一天 时间 足够 徒步 路线 山脚 检票口 盘山公路 驴友 走 野径 容易 辨认 中 天门 南天门 马鬃岭 十里 画屏 金顶 道观 群原路 返回 山顶 景点 其实 一个 环线 景色 非常 不错 
1,再次 来到 老君山 优质 景区 服务 心旷神怡 景色 流连忘返 周边城市 橙色 高温 预警 变成 消暑 圣地 阳光 直射 地方 感受 不到 毒辣 热量 
1,景色 卢舍那 大佛 比较 震撼 基本上 锻练 脚劲 景区 走 太 
1,有的是 国外 传 回来 信仰 推荐 
1,雪天 感觉 不错 金光闪闪 金顶 
1,真的 特别 高 一座 山上 云雾 缭绕 
1,带 女朋友 环境 不错 
1,推荐 过来 看一看 烧香拜拜 
0,烧香 蛮贵 商业化 严重 
1,风景 超赞 值得 推荐 景色 不错 总体 超赞 
1,世界遗产 恢宏 古代人 智慧 太 惊讶 形形色色 佛祖 镶嵌 石窟 中像 一颗颗 璀璨 明珠 告诉 后代人 历史 变迁 
1,老师 知识 渊博 功力 深厚 不虚此行 跟着 穿越 历史 
1,景点 建筑 不错 算 
1,白马寺 中国 第一 古刹 世界 佛教 圣地 距今 已经 有近 千年 历史 洛阳 旅游 不可 错过 古色古香 中式 建筑 泰国 缅甸 印度 建筑 了解 历史 拍出 好看 照片 
1,值得 上去 两个 小时 跟团 时间 够 
1,非常 辛苦 讲解 老师 迟到 太阳 半小时 非常 抱歉 讲解 清晰 细致 生动 讲解 忘记 疲惫 
1,人太多 太 限流 完全 没有 兴致 牡丹 节 大佛 亮灯 应该 游客 态度 
1,冲着 狄 公墓 不错 景点 内涵 很足 
1,佛教文化 传承 环境优美 值得一看 
1,今天 导游 小张 导游 特别 准时 集合 准时 结束 详细 讲解 老君山 游览 路线 认真负责 买好 票后 游览 老君山 老君山 天气 今天 特别 好玩 特别 爽 下次 老君山 还会报 团 适合 朋友 自由 行 不会 束缚 
1,说 龙门石窟 刻 石头 千古绝唱 游走 龙门石窟 领略 古代人 智慧 技艺 瑰宝 遭受 政治 历史 破坏 扼腕叹息 个人感觉 卢舍那 龛 龙门石窟 规模 最大 艺术 精湛 一组 摩崖 型 群雕 中间 主佛 卢舍那 大佛 据说 武则天 容貌 仪态 雕刻 
0,超级 
1,没有 云海 白云山 特别 普通 一座 山 优点 山上 很多 休闲 区 旺季 应该 夜市 饭店 做饭 好吃 前去 森林 氧吧 树 有种 感觉 旱莲 白云 湖是 寻常 一个 湖 几个 景点 郊区 比较 公园 感觉 差不多 需要 很重 滤镜 会 觉得 好看 九龙 瀑布 没有 下去 第二天 玉皇顶 坐 缆车 坐 一半 需要 走 小时 路 年轻人 路 不难 走 不会 很累 一路 基本 没有 景 普通 山间 小路 晴天 上去 以后 没有 云海 景色 普通 没什么 特色 听 民宿 老板 说 几天 连阴雨 雨后 初晴 看到 云海 单纯 想 爬山 看景 运气 
1,关林庙 先 龙门石窟 后坐 公交 周六 很多 门口 兜售 香火 问而 不强 卖 里面 有个 半小时 
0,不太 好玩 
1,地方 很多 网红 宣传 到位 一次 感觉 景区 管理 有待 提升 运营 企业 责任感 有待 加强 金山 银山 绿水青山 请 保护 森林资源 盈利 承担 乡村 振兴 责任 整座 山 卫生间 全部都是 老远 臭烘烘 知道 是否 废污 处理 系统 问题 打扫 到位 山上 戴着 红袖章 很多 走 一路 几乎 全部都是 吸烟 游客 规定 吸烟 点 知道 大片 森林 允许 走动 吸烟 景区 管理员 低头 扫着 沿途 烟头 劝诫 
1,好玩 价格便宜 景点 挺 值得 
1,感叹 祖国 大好河山 国泰民安 游玩 环境优美 历史 文化 
1,非常 不错 
1,去年 西藏 旅游 回程 途经 洛阳 白马寺 游玩 时 看到 增加 旅游 消费 白马寺 前面 增建 商业街 附近 建了 东南亚 风情园 原有 寺院 成为 商业行为 感觉 怪怪的 
1,不错 出去玩 适合 亲子 旅游 
1,白马寺 位于 河南省 洛阳市 始建 东汉 永平 十一年 佛教 传入 中国 兴建 第一座 官办 寺院 中国 第一 古刹 世界 著名 伽蓝 中国 越南 朝鲜 日本 欧美国家 释源 祖庭 
1,挺 
1,龙门石窟 叹为观止 
1,里面 挺大 推荐 
1,景色 真的 好美 古代 匠人 石窟 雕刻 佛像 美仑 美焕 栩栩如生 震撼人心 
1,必须 地方 
1,出行 挺 方便 
1,亮 亮灯 景区 应该 提前 说 一下 
1,必须 请个 导游 震撼 
1,不错 带 孩子 玩 开心 
1,一般般 一个 庙 关公 不错 拜拜 
1,少林寺 历史 建筑 喜欢 新 各国 佛教 寺院 太假 已经 压倒 一片 
1,不错 值得 
1,关林庙 位于 河南省 洛阳市 洛龙区 关林镇 关林 南街 号 埋葬 三国 时蜀汉 五虎将 关羽 首级 之地 前 祠庙 墓 冢 始建 于汉 重建 于明 扩建 清为 海内外 三 大关 庙 中国 唯一 冢 庙 林三祀 合一 古代 建筑 年 国务院 公布 第六批 全国 重点 文物保护 列为 国家级 旅游 景区 
1,白马寺 前来 敬香 好多 香火 很旺 既有 国内 佛像 国际 佛塔 印度 泰国 缅甸 仿佛 置身 国外 
1,是从 洛阳 汽车站 坐 大巴车 过去 快车 走 高速 到达 慢车 小时 走县 道 太慢 景区 门口 不少 民宿 吃 住 算 方便 上山 坐 缆车 山上 栈道 很漂亮 第二段 缆车 坐 走路 上去 不错 
1,龙门 风景 绝佳 世界 文化遗产 顶 
1,非常 实用 
1,白马寺 主要 建筑 寺院 山门 殿阁 齐云 塔院 钟鼓楼 泰式 佛殿 卧玉 佛殿 山 门前 一对 石马 宋朝 年间 一个 将军墓 前 国家一级 文物 民国 重修 白马寺 时 拉过来 放在 
1,非常 棒 导游 讲解 专业 耐心 细心 自带 平板 图文 结合 声情并茂 不虚此行 
1,恢宏 大气 值得 观看 
1,不错 打卡 圣地 机会 逛逛 
1,不错 山顶 风景 美 值得 一去 景区 物价 高 
0,没有 想象 特意 请 讲解 觉得 
1,白云山 全国 各地 白云山 真的 好多 挺 美 
1,卢舍那 佛 真的 震撼 必去 
1,地方 不错 周一 周末 节假日 不知 盛况 人挤 人人 挨人 
1,中国 古老 佛教 皇家 寺院 嵩山 法王 寺 仅 晚 三年 古寺 香火 很旺 毕竟 中国 佛教 祖庭 好多 皈依 团队 来次 膜拜 四国 佛寺 各具特色 各国 高僧 游僧 前来 叩拜 佛 舍利 元朝 造 十八罗汉 一米 五 身高 重量 不到 十斤 此项 技艺 已经 失传 堪称 国宝 齐云塔 很棒 塔角 风铃 随风 发出 古朴 悠远 仿佛 穿越 时空 
1,中国 最早 寺庙 里面 气氛 各国 建筑 
1,来接 小索 提前 就加 微信 态度 讲解 耐心 小朋友 问 问题 耐心 回答 回 酒店 特意 了解 索姓 
1,非常 著名 景点 景色 壮观 视野 开阔 推荐 
1,中国 国内 最早 皇家 寺院 历史悠久 现在 里面 泰国 国家 寺庙 推荐 
1,环境 整洁 雕塑 各有特色 栩栩如生 油然而生 历史 荣誉感 雕塑 已经 受损 痛心 希望 文物 能够 更多更好 保护 
1,风景 挺 
1,景区 管理水平 提高 周边环境 里面 比较 干净 值得 一去 
1,老君山 具有 独特 滑脱 峰林 地貌 壮观 石林 景区 非常 震撼 心灵 山中 树木 茂盛 风景如画 处处 看到 山泉 山石 缝隙 中 溢出 好几个 瀑布 激流 
1,讲解 老师 非常 专业 
0,天气 有点 热 
1,中国 四大 石窟 
1,完 洛阳 博物馆 临时 起意 关林庙 环境 幽静 偶遇 一只 可爱 小鸟 地上 直 扑腾 管理员 无法 处理 找到 游玩 一个 家庭 托付 希望 小鸟 没事 
1,十里 画屏 步步 画 
1,风景 黄山 差 值得 体验 
1,埋 关羽 头颅 地方 久 历史 
1,山太高 没上去 景色 不错 
1,没想到 洛阳 帝届剧 说 关老爷 首级 葬 明清 时期 建筑 为主 人不多 值得一看 拜拜 关老爷 行大运 
1,很累 云雾 缭绕 不错 时间 关系 没有 游玩 下次 机会 一次 
1,历史 文化 值得 探索 建议 租个 讲解 看个 面儿 
1,今天 下雨 千年 古刹 里 散步 意境 有个 博学 多识 慢慢 走 细细 讲 太棒了 
1,文物古迹 破坏 比较严重 
1,秀压 五岳 奇冠 三山 洛阳 老君山 河南 之旅 最大 惊喜 老君山 金顶 实在 太美 去过 无数 名山 金顶 老君山 金顶 最具 仙气 一定 选个 天气 上山 一览 人间仙境 老君山 伏牛 峰 主峰 站 伏牛 极顶 一览 众山 老君山 几天 索道 体力 选择 坐中灵 索道 中 天门 爬 金顶 比较 中 天门 换 峰林 索道 下来 爬 节省 不少 时间 
1,白马寺 电影 里 古老 古迹 挺 点赞 
0,没 儿童 玩 建议 亲子 游 门票 小贵 性价比 不高 
0,整体 感觉 
1,携程 定 省心 客服 会 事先 联系 提醒 导游 提前 会 联系 告诉 会面 点 顺利 资深 周导 讲解 非常 仔细认真 学到 很多 知识 
1,风景 不错 景色 迷人 
1,看看 里面 文物 看看 精美 佛像 其实 重要 
1,有趣 好玩 景色 不错 性价比 高 总体 超赞 值得 一游 地方 
1,门票 元 里面 印度 泰国 缅甸 三国 风格 国际 佛殿 
0,太美 值得 看看 
1,多人多 人多 古代人 智慧 技艺 结合 堪称 完美 损坏 太 美中不足 
1,值得一看 天气 特别 特别 热要 走 很多 路 一定 请 讲解 光 走走看看 根本 了解 现在 停车 地下 车库 早 几年 没有 
1,老君山 挺不错 值得 一去 
1,龙门石窟 非常 值得 看一看 西北 停车场 进去 停车 元 下午 很多 西山 石窟 阴凉 热 西山 石窟 特别 卢舍那 大佛 太 震撼 东山 石窟 没有 本来 一直 想 亮灯 晚上 点 没有 亮灯 离开 值得 感受 石窟 魅力 
1,卢舍那 大佛 震撼 后面 香山寺 不要 错过 
0,管理 需 进一步 提升 
1,人太多 管理 加强 
1,值得一看 卢舍那 大佛 白园 很棒 很多 佛像 毁坏 台阶 下方 平路步 道 双 设计 腿脚 不便 老年人 友好 文创 周边 市集 开发 创意 五星 好评 
1,比较满意 
1,没有 导游 来去自如 第三次 使用 
0,景区 观光车 司机 说话 难听 
1,不错 朋友 一起 
1,导游 讲解 不错 提前 约定 时间 地点 里面 拍照 很漂亮 出片 门票 不贵 推荐 
1,洛阳 值得 去一趟 老君山 毕竟 一个多 小时 车程 空气清新 春天 景色 生机盎然 旅游 旺季 不会 人潮 涌动 登山 吸氧 选择 四月 中旬 觉得 选择 住 山下 县城 正确 住宿 条件 价格 贵 吃饭 方便 老君山 属于 名山 山中 步道 指引 比较完善 十里 画屏 真 三清山 特色 一步 一景 不赖 一个 风洞 感觉 奇特 山顶 道观 群是 标志性 建筑 很多 游友 提到 讲 网友 口中 惊险刺激 玻璃 栈道 真是 小儿科 连畏 高 朋友 走上 转圈 实情 可想而知 听取 游友们 建议 搭乘 中灵 索道 非常 明智 十几公里 山路 真 值得 花 时间 慢慢 爬 精力 留在 一段 风景 最美 山路 值得 所谓 各处 风景 各有特色 观点 作 比较 享受 当下 所见即 一下 费用 贵 一个 门票 加中灵 索道 来回 加 保险 近元 索道 单程 分钟 性价比 低 点 
1,景色 名不虚传 空气质量 优良 值得 一去 观 
0,洛阳 白马寺 汉传 佛教 第一座 寺庙 非常 不错 地方 
1,洛阳 必来 白马寺 号称 中国 第一 古刹 佛教 传入 中国 兴建 第一座 官办 寺院 中国 佛教 祖庭 释源 之称 主要 建筑 天王殿 大佛殿 大雄宝殿 接引 殿 毗 卢阁 新建 建筑 最好 请 一个 讲解员 介绍 一下 白马寺 历史 
1,很美 牛 希望 好好 保护 文物 
1,自驾车 直接 开 云景 索道 口人 比较 少 上山 建议 一级 二级 索道 做 节约 体力 走 十里 画屏 做 一级 索道 爬上去 太累 绕 小圈 没有 扰大圈 十里 画屏 遗憾 
1,洛阳 白马寺 没有 去过 想 不想 
1,洛阳 中国 古代 长安 北京 齐名 大都城 可惜 唐朝 之后 毁 战乱 失去 当年 辉煌 很多 古迹 保存 下来 包括 中国 第一座 佛寺 白马寺 
1,龙门石窟 景色 不错 
1,白马寺 佛教 圣地 香客 很多 人气 很旺 建筑 古建筑 保留 保护 比较 看点 造像 有如 三世佛 二天 十八罗汉 
0,位置 好找 龙门石窟 很近 一起 逛 
1,非常 棒 值得一看 去过 洛阳 龙门石窟 云岗石窟 色彩 感到 惊艳 震撼 
